taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
COD_2141_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2141_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2141_7,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2141_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2141_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2143_10,AY.43,0.0,0.9995576199955762,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2143_1,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2143_2,B.1.351,0.0,0.989047831917747,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2143_3,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2143_4,B.1.621,0.0,0.9988933156263834,Mu (B.1.621-like),0.963000,0.037000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2143_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2143_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2143_7,AY.43,0.0,0.9986716847465131,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2143_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2143_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2140_10,AY.43,0.0,0.9997788589119858,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2140_1,B.1.1.7,0.0,0.9995576199955762,Alpha (B.1.1.7-like),0.913000,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0
COD_2140_2,B.1.351,0.0,0.9997788589119858,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2140_3,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2140_4,B.1.621,0.0,0.9993362831858407,Mu (B.1.621-like),0.963000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2140_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2140_6,AY.61,0.0,0.7935449453187516,Delta (B.1.617.2-like),0.769200,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0
COD_2140_7,AY.43,0.0,0.9888218198077353,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2140_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2140_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2106_Illumina_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.86
COD_2106_Nanopore_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.98
COD_2109_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.86
COD_2113_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.69
COD_2114_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.66
COD_2115_6,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.43
COD_2120_sample7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.31
COD_2122_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.81
COD_2123_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.92
COD_2125_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.81
COD_2129_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,N_content:0.9
COD_2131_7,None,,,,,,PANGO-v1.2.101,3.1.17,2021-11-25,v1.2.101,fail,seq_len:21257
